filename,width,height,class,xmin,ymin,xmax,ymax
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,321,174,345,202
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,257,179,282,204
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,328,2,341,37
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,0,188,19,204
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,95,189,112,203
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,157,0,169,39
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,183,13,211,27
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,176,177,189,216
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,298,188,321,213
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,361,193,381,212
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,queen,141,191,170,215
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,329,187,352,222
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,147,191,164,223
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,42,193,52,225
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,79,202,105,216
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,15,205,38,219
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,235,205,264,219
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,203,211,228,233
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,370,214,384,232
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,369,8,384,38
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,11,220,34,242
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,103,221,121,245
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,303,216,317,255
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,315,228,342,249
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,176,233,205,247
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,328,236,353,249
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,371,238,384,250
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,276,231,295,260
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,17,242,26,254
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,96,243,120,262
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,238,246,255,261
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,pollenbee,128,239,142,268
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,343,242,368,266
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,201,240,214,270
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,37,245,56,267
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,304,12,321,40
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,174,249,197,271
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,151,250,169,282
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,209,250,229,282
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,372,260,384,275
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,290,257,314,284
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,253,254,268,291
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,214,265,243,284
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,45,270,75,287
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,282,269,297,297
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,217,284,225,306
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,0,22,7,38
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,173,285,193,314
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,46,293,72,308
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,106,286,125,318
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,127,13,141,48
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,325,306,348,332
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,22,18,33,46
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,80,312,106,330
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,114,318,137,333
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,262,316,288,340
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,137,321,161,347
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,291,326,320,344
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,345,324,359,360
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,128,0,144,7
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,302,0,321,7
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,370,341,384,353
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,194,338,222,360
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,242,339,265,366
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,350,20,362,51
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,307,343,323,374
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,335,21,350,53
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,314,17,326,57
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,289,0,300,8
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,208,27,222,58
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,372,32,384,52
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,268,0,286,9
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,235,27,251,60
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,46,42,72,53
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,139,30,154,66
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,4,35,18,63
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,267,41,298,61
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,25,42,40,73
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,377,43,384,72
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,251,47,266,75
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,119,49,137,76
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,168,53,192,77
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,215,0,227,13
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,281,56,299,83
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,202,59,215,83
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,361,57,374,86
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,65,64,82,80
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,142,66,161,84
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,84,62,99,89
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,95,0,106,16
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,338,69,359,88
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,115,72,141,90
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,220,76,248,89
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,262,65,277,101
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,40,73,59,95
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,321,78,347,95
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,376,84,384,94
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,304,75,313,108
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,73,84,96,104
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,347,3,369,16
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,275,87,301,103
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,346,87,372,109
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,48,90,75,111
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,225,0,239,21
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,313,92,333,117
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,17,88,28,121
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,37,94,50,115
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,96,87,114,123
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,250,92,260,119
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,175,0,190,22
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,126,100,151,127
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,56,107,86,121
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,372,97,383,135
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,325,100,343,132
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,106,107,122,130
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,132,107,156,131
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,234,109,250,137
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,255,115,286,133
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,20,109,36,141
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,336,119,368,134
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,29,115,46,141
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,0,113,12,146
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,142,120,166,141
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,41,122,68,139
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,212,114,222,150
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,74,124,88,151
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,67,2,84,25
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,142,0,159,28
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,282,128,302,156
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,41,138,70,152
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,361,138,384,153
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,297,128,312,167
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,99,134,114,160
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,336,138,359,157
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,138,145,165,158
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,24,141,43,167
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,48,151,72,162
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,113,146,135,175
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,81,145,97,178
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,323,158,343,169
_pal0220-2313846937-o_0_jpg.rf.269df3ef1bd12fc04736750a89f8db80.jpg,384,384,bee,292,5,303,28
Beehive-3-15-2022-10_41_13am_mp4-2_jpg.rf.b104e52acd34da5f09cfe9f553cd7f79.jpg,384,384,bee,164,183,171,201
Beehive-3-15-2022-10_41_13am_mp4-2_jpg.rf.b104e52acd34da5f09cfe9f553cd7f79.jpg,384,384,bee,151,202,160,217
Beehive-3-15-2022-10_41_13am_mp4-2_jpg.rf.b104e52acd34da5f09cfe9f553cd7f79.jpg,384,384,bee,200,210,208,221
Beehive-3-15-2022-10_41_13am_mp4-2_jpg.rf.b104e52acd34da5f09cfe9f553cd7f79.jpg,384,384,pollenbee,299,207,307,228
Beehive-3-15-2022-10_41_13am_mp4-2_jpg.rf.b104e52acd34da5f09cfe9f553cd7f79.jpg,384,384,bee,223,210,232,226
Beehive-3-15-2022-10_41_13am_mp4-2_jpg.rf.b104e52acd34da5f09cfe9f553cd7f79.jpg,384,384,bee,222,227,231,245
Beehive-3-15-2022-10_41_13am_mp4-2_jpg.rf.b104e52acd34da5f09cfe9f553cd7f79.jpg,384,384,pollenbee,297,230,307,248
Beehive-3-15-2022-10_41_13am_mp4-2_jpg.rf.b104e52acd34da5f09cfe9f553cd7f79.jpg,384,384,bee,122,236,130,256
frame153_jpg.rf.52e731b0a65e587b50c50429d343efcd.jpg,384,384,bee,142,205,152,219
frame246_jpg.rf.c1eef9524736b737cde7f457b144bf29.jpg,384,384,bee,146,197,156,206
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,29,144,68,168
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,170,146,200,184
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,2,153,18,200
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,225,158,249,196
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,200,173,214,209
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,25,198,51,239
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,64,227,98,260
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,0,249,21,286
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,107,261,145,285
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,26,258,53,301
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,61,269,94,300
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,14,10,39,50
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,202,291,234,313
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,0,301,23,325
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,77,303,113,331
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,181,305,211,343
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,76,334,97,376
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,25,335,45,384
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,85,356,105,384
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,57,362,72,384
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,166,31,201,59
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,328,39,342,89
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,93,95,106,113
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,318,99,352,122
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,0,103,20,140
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,20,114,43,159
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,199,127,214,150
file-photo-honeybee-colony_jpg.rf.8e6f034628aa7bf503b9aa2c83d6f72e.jpg,384,384,bee,225,125,249,163
Beehive-3-15-2022-10_41_13am_mp4-32_jpg.rf.ccb1818ac1d602a28fa180ff9ff44709.jpg,384,384,bee,294,190,305,202
Beehive-3-15-2022-10_41_13am_mp4-32_jpg.rf.ccb1818ac1d602a28fa180ff9ff44709.jpg,384,384,bee,152,197,160,214
Beehive-3-15-2022-10_41_13am_mp4-32_jpg.rf.ccb1818ac1d602a28fa180ff9ff44709.jpg,384,384,bee,170,200,178,216
Beehive-3-15-2022-10_41_13am_mp4-32_jpg.rf.ccb1818ac1d602a28fa180ff9ff44709.jpg,384,384,bee,187,211,199,220
Beehive-3-15-2022-10_41_13am_mp4-32_jpg.rf.ccb1818ac1d602a28fa180ff9ff44709.jpg,384,384,bee,166,211,172,226
Beehive-3-15-2022-10_41_13am_mp4-32_jpg.rf.ccb1818ac1d602a28fa180ff9ff44709.jpg,384,384,pollenbee,104,244,111,267
Beehive-3-15-2022-10_41_13am_mp4-32_jpg.rf.ccb1818ac1d602a28fa180ff9ff44709.jpg,384,384,bee,241,261,247,282
Beehive-3-15-2022-10_41_13am_mp4-32_jpg.rf.ccb1818ac1d602a28fa180ff9ff44709.jpg,384,384,pollenbee,140,271,147,298
bee_honebee_flower_jpg.rf.3372e0ef55e697bd145eab019da889f3.jpg,384,384,bee,92,100,250,321
Beehive-3-18-2022-2_36_16pm_mp4-5_jpg.rf.e8c8ce84db077ff923d3095f842b907d.jpg,384,384,bee,103,151,112,162
Beehive-3-18-2022-2_36_16pm_mp4-5_jpg.rf.e8c8ce84db077ff923d3095f842b907d.jpg,384,384,bee,189,199,202,210
Beehive-3-18-2022-2_36_16pm_mp4-5_jpg.rf.e8c8ce84db077ff923d3095f842b907d.jpg,384,384,bee,161,206,170,218
Beehive-3-18-2022-2_36_16pm_mp4-5_jpg.rf.e8c8ce84db077ff923d3095f842b907d.jpg,384,384,bee,165,207,170,227

frame136_jpg.rf.aa0363afeaefa6829c9ddde0e0c41a08.jpg,384,384,bee,145,204,154,216
Beehive-3-15-2022-10_41_13am_mp4-11_jpg.rf.c52f110a24a43eb39ec9096162b3081a.jpg,384,384,bee,173,192,178,208
Beehive-3-15-2022-10_41_13am_mp4-11_jpg.rf.c52f110a24a43eb39ec9096162b3081a.jpg,384,384,pollenbee,189,205,199,219
Beehive-3-15-2022-10_41_13am_mp4-11_jpg.rf.c52f110a24a43eb39ec9096162b3081a.jpg,384,384,pollenbee,158,208,165,220
Beehive-3-15-2022-10_41_13am_mp4-11_jpg.rf.c52f110a24a43eb39ec9096162b3081a.jpg,384,384,pollenbee,130,212,137,231
Beehive-3-15-2022-10_41_13am_mp4-11_jpg.rf.c52f110a24a43eb39ec9096162b3081a.jpg,384,384,bee,171,213,176,233
Beehive-3-15-2022-10_41_13am_mp4-11_jpg.rf.c52f110a24a43eb39ec9096162b3081a.jpg,384,384,bee,219,225,231,235
Beehive-3-15-2022-10_41_13am_mp4-11_jpg.rf.c52f110a24a43eb39ec9096162b3081a.jpg,384,384,bee,233,226,243,242
Beehive-3-15-2022-10_41_13am_mp4-11_jpg.rf.c52f110a24a43eb39ec9096162b3081a.jpg,384,384,bee,245,262,257,274
Beehive-3-15-2022-10_41_13am_mp4-11_jpg.rf.c52f110a24a43eb39ec9096162b3081a.jpg,384,384,bee,155,310,160,333
frame60_jpg.rf.58f7fde4f0e681677ba47bcc0e5365a4.jpg,384,384,bee,121,249,127,272
honeybee-facts-1_jpg.rf.bda27e0015359f8b27acab5f7786da65.jpg,384,384,pollenbee,210,43,344,161
frame218_jpg.rf.0892de3168ce40ae77a6d69460d97725.jpg,384,384,bee,108,228,120,239
frame99_jpg.rf.677f9e69d90c1ef086555c55e50ff400.jpg,384,384,pollenbee,164,200,171,217
frame89_jpg.rf.3dc0eb66f994e8522ba06e11c639ff99.jpg,384,384,pollenbee,162,205,169,221
frame163_jpg.rf.a536266b4f88a9c99d68b31376370d9f.jpg,384,384,bee,137,210,148,222

california-poppies-eschscholzia-californica-and-western-honey-bee-apis-mellifera-2FX3WP2_jpg.rf.ed474ad7f74d570cd8aa5a4c48421420.jpg,384,384,pollenbee,233,160,305,233
DSC_0402_jpg.rf.b4786d5775c7b87ca7a5a4b0fe54c255.jpg,384,384,bee,0,247,4,293
DSC_0402_jpg.rf.b4786d5775c7b87ca7a5a4b0fe54c255.jpg,384,384,bee,127,0,137,55
DSC_0402_jpg.rf.b4786d5775c7b87ca7a5a4b0fe54c255.jpg,384,384,bee,45,3,65,54
DSC_0402_jpg.rf.b4786d5775c7b87ca7a5a4b0fe54c255.jpg,384,384,bee,3,266,20,301
DSC_0402_jpg.rf.b4786d5775c7b87ca7a5a4b0fe54c255.jpg,384,384,bee,223,273,242,297
DSC_0402_jpg.rf.b4786d5775c7b87ca7a5a4b0fe54c255.jpg,384,384,bee,231,0,241,58
DSC_0402_jpg.rf.b4786d5775c7b87ca7a5a4b0fe54c255.jpg,384,384,bee,65,263,77,324
DSC_0402_jpg.rf.b4786d5775c7b87ca7a5a4b0fe54c255.jpg,384,384,bee,6,279,25,316
DSC_0402_jpg.rf.b4786d5775c7b87ca7a5a4b0fe54c255.jpg,384,384,bee,199,284,219,320
DSC_0402_jpg.rf.b4786d5775c7b87ca7a5a4b0fe54c255.jpg,384,384,bee,93,296,110,320
DSC_0402_jpg.rf.b4786d5775c7b87ca7a5a4b0fe54c255.jpg,384,384,bee,188,300,199,335
